,apelido,atleta_id,clube_id,foto,jogos_num,media_num,nome,pontos_num,posicao_id,preco_num,rodada_id,scout,slug,status_id,variacao_num
458,Caio Mello,104590,265,https://s.glbimg.com/es/sde/f/2020/07/20/72974245e446e1bf5cc6c0db26c8c7f7_FORMATO.png,0,0.0,Caio de Mello Vianna Pedrosa GalvÑo,0.0,4,1.0,37,{},caio-mello,6,0.0
459,T£lio,109566,292,https://s.glbimg.com/es/sde/f/2020/08/03/7db9b8bf5d4227af9e3c54b92119537c_FORMATO.png,0,0.0,T£lio Galindo Bandeira de Melo,0.0,1,1.0,37,{},tulio,6,0.0
460,Ratinho,101841,290,https://s.glbimg.com/es/sde/f/2020/08/26/6e025e8dfe1cf4c483ce1c8f215ff1f3_FORMATO.jpeg,8,1.12,Jurani Francisco Ferreira,0.0,4,2.0,37,"{'CA': 2, 'DS': 15, 'FC': 10, 'FF': 3, 'FS': 4, 'PI': 14}",ratinho,6,0.0
461,Paulo Miranda,68817,284,https://s.glbimg.com/es/sde/f/2018/05/21/62fa3dde13de597371870ee9b721b5d7_FORMATO.png,14,1.8,Jonathan Doin,5.1,3,3.36,37,"{'CA': 4, 'DS': 16, 'FC': 21, 'FD': 1, 'FS': 9, 'G': 1, 'PI': 61, 'SG': 4}",paulo-miranda,6,0.93
462,Pepà,101573,262,https://s.glbimg.com/es/sde/f/2020/07/21/b1d7d69831818e53e0bb8c53abe1a2d1_FORMATO.png,10,1.98,JoÑo Pedro Vilardi Pinto,0.0,4,2.32,37,"{'DS': 10, 'FC': 6, 'FD': 1, 'FS': 3, 'FT': 1, 'G': 1, 'PI': 9}",pepe,6,0.0
463,S†vio,109463,282,https://s.glbimg.com/es/sde/f/2020/09/02/d3593dad92d54a666c9472d1db672cf0_FORMATO.png,7,0.74,S†vio Moreira de Oliveira,0.0,5,0.78,37,"{'CA': 1, 'DS': 2, 'FC': 4, 'FD': 4, 'FF': 2, 'FS': 7, 'I': 1, 'PI': 22}",savio,6,0.0
464,Martinelli,109573,266,https://s.glbimg.com/es/sde/f/2020/09/18/d91238c5e040d15b0c5835c7ca195014_FORMATO.png,11,4.04,Matheus Martinelli Lima,2.2,4,2.07,37,"{'CA': 2, 'DS': 25, 'FC': 12, 'FD': 3, 'FF': 3, 'FS': 9, 'G': 3, 'PI': 51}",martinelli,6,-1.2
465,Leonardo,86973,284,https://s.glbimg.com/es/sde/f/2018/05/21/15d96549307788253f2aba10bff0c973_FORMATO.png,0,0.0,Leonardo Gomes da ConceiáÑo Silva,0.0,2,6.0,37,{},leonardo,6,0.0
466,Edson,105901,265,https://s.glbimg.com/es/sde/f/2020/07/20/233753207218d661601cf908cc94dc4f_FORMATO.png,10,0.72,Edson Fernando da Silva Gomes,0.0,4,1.21,37,"{'CA': 2, 'DS': 10, 'FC': 3, 'FF': 1, 'FS': 12, 'I': 1, 'PI': 35}",edson,6,0.0
467,Thiago Couto,97645,276,https://s.glbimg.com/es/sde/f/2017/05/25/dfcf4266572f7296e853252f68813195_FORMATO.png,0,0.0,Thiago Couto Wenceslau,0.0,1,1.0,37,{},thiago-couto,6,0.0
468,Diguinho,105282,356,https://s.glbimg.com/es/sde/f/2019/03/26/4c13e130e2f3f94ed262901e2ed530c9_FORMATO.png,0,0.0,Francisco Rodrigo de Sousa Barbosa,0.0,3,2.0,37,{},diguinho,6,0.0
469,Edilson,109406,265,https://s.glbimg.com/es/sde/f/2020/08/07/4702023125e4bec6010a1c079037e433_FORMATO.png,0,0.0,Edilson Matos dos Santos J£nior,0.0,5,1.0,37,{},edilson,6,0.0
470,Yan Sasse,96055,294,https://s.glbimg.com/es/sde/f/2020/08/18/02007417e97ff029ccbe7f0234bfffff_FORMATO.png,18,-0.05,Yan Medeiros Sasse,0.0,4,0.79,37,"{'CA': 3, 'CV': 1, 'DS': 14, 'FC': 18, 'FD': 1, 'FF': 5, 'FS': 8, 'I': 1, 'PI': 36}",yan-sasse,6,0.0
471,Isaque,101483,284,https://s.glbimg.com/es/sde/f/2020/07/19/ab7cfc831a0762107f21b7bd866d6bf1_FORMATO.png,22,2.62,Isaque Elias Brito,0.3,5,5.03,37,"{'A': 3, 'DS': 11, 'FC': 14, 'FD': 8, 'FF': 16, 'FS': 13, 'G': 2, 'I': 2, 'PI': 53}",isaque,6,-1.46
472,Fabr°cio,104134,284,https://s.glbimg.com/es/sde/f/2019/01/08/a1caa292583494d502e98f7521e81dd8_FORMATO.png,2,0.7,Fabr°cio do Ros†rio dos Santos,0.0,5,0.91,37,"{'DS': 2, 'FC': 1, 'FS': 1, 'I': 1, 'PI': 1}",fabricio,6,0.0
473,Lucas Ara£jo,100844,284,https://s.glbimg.com/es/sde/f/2021/02/23/1713e10e0f4539223a6505b2467f7b23_FORMATO.png,0,0.0,Lucas Ara£jo de Oliveira,0.0,4,1.0,37,{},lucas-araujo,6,0.0
474,Ruan,100842,284,https://s.glbimg.com/es/sde/f/2019/12/06/d2a238e1b58db291139f1714859cad33_FORMATO.png,3,0.43,Ruan Tressoldi Netto,0.0,3,0.83,37,"{'DS': 1, 'FC': 2, 'FD': 1, 'FS': 1, 'PI': 4}",ruan,7,0.0
475,Ivonei,105899,277,https://s.glbimg.com/es/sde/f/2020/08/31/96a83c971710c2fbb389676007ab7e0d_FORMATO.png,10,1.15,Ivonei J£nior da Silva Rabelo,0.0,4,1.02,37,"{'CA': 1, 'DS': 4, 'FC': 4, 'FD': 1, 'FF': 3, 'FS': 3, 'G': 1, 'PI': 16}",ivonei,2,0.0
476,Alex,101600,277,https://s.glbimg.com/es/sde/f/2020/08/25/c7ba1be6aa6517cfd10dbc6c36264da4_FORMATO.png,10,2.36,Alex de Oliveira Nascimento,0.0,3,2.53,37,"{'CA': 2, 'DS': 12, 'FC': 6, 'FD': 2, 'FS': 9, 'PI': 33, 'SG': 3}",alex,7,0.0
477,Andrey dos Santos,109591,267,https://s.glbimg.com/es/sde/f/2020/08/07/7110e0dc72ef4aa7c5c69faef5d5a6a8_FORMATO.png,0,0.0,Andrey Nascimento dos Santos,0.0,4,1.0,37,{},andrey-dos-santos,6,0.0
478,Rodrigues,106322,290,https://s.glbimg.com/es/sde/f/2020/07/19/37d941ad25a0ec00d5342f5f5f70df7f_FORMATO.png,3,2.9,Gabriel Martins Rodrigues,0.0,2,2.23,37,"{'FC': 2, 'PI': 3, 'SG': 2}",rodrigues,6,0.0
479,Matheus Mendes,104383,282,https://s.glbimg.com/es/sde/f/2020/07/26/8d5a296a603bf74ea67e6170054de734_FORMATO.png,0,0.0,Matheus Mendes Werneck de Oliveira,0.0,1,1.0,37,{},matheus-mendes,6,0.0
480,Ricardinho,68832,292,https://s.glbimg.com/es/sde/f/2020/08/25/003e596752a82b34bc103220faa3125d_FORMATO.png,25,1.32,Ricardo Ribeiro de Lima,0.0,4,3.06,37,"{'CA': 4, 'DS': 32, 'FC': 21, 'FD': 6, 'FF': 2, 'FS': 34, 'I': 2, 'PI': 53}",ricardinho,6,0.0
481,Carlinhos,87273,267,https://s.glbimg.com/es/sde/f/2020/08/17/5391bf0dc50dad3b0f7d2b294c2e38ad_FORMATO.png,25,1.65,Carlos Vin°cius Santos de Jesus,5.6,4,4.82,37,"{'A': 1, 'CA': 1, 'DS': 23, 'FC': 24, 'FD': 3, 'FF': 10, 'FS': 25, 'FT': 2, 'G': 1, 'PI': 108}",carlinhos,2,0.73
482,Walisson Pequeno,101696,290,https://s.glbimg.com/es/sde/f/2020/08/26/8f968c585db3af26f26703f9fdfcefa7_FORMATO.jpeg,0,0.0,Walisson Oliveira da Silva,0.0,4,2.0,37,{},walisson-pequeno,6,0.0
483,David Sousa,107509,263,https://s.glbimg.com/es/sde/f/2020/07/20/89a6c2853815cf3c62e0743e90ba3ee3_FORMATO.png,9,0.59,David Sousa Albino,4.8,3,1.59,37,"{'CA': 1, 'DS': 6, 'FC': 8, 'FD': 1, 'FS': 1, 'PI': 14, 'SG': 1}",david-sousa,7,0.81
484,Robinho,62104,284,https://s.glbimg.com/es/sde/f/2020/08/11/a28703527589f89ea81cc09c82960ed6_FORMATO.png,11,0.93,R¢bson Michael Signorini,0.0,4,4.19,37,"{'A': 2, 'CA': 2, 'DS': 7, 'FC': 11, 'FD': 1, 'FF': 3, 'FS': 12, 'PI': 68}",robinho,6,0.0
485,Luis Phelipe,104500,280,https://s.glbimg.com/es/sde/f/2020/08/28/603f9c40a4384779d4bf795d27336987_FORMATO.png,11,2.12,Luis Phelipe de Souza Figueiredo,0.0,5,5.07,37,"{'A': 1, 'CA': 1, 'DS': 9, 'FC': 5, 'FD': 1, 'FS': 12, 'G': 1, 'PI': 14}",luis-phelipe,6,0.0
486,Douglas Borel,104634,265,https://s.glbimg.com/es/sde/f/2020/02/28/b712535c02755e644522c63bcfa813af_FORMATO.png,0,0.0,Douglas do Esp°rito Santo Torres,0.0,2,1.0,37,{},douglas-borel,6,0.0
487,Neto Borges,106411,267,https://s.glbimg.com/es/sde/f/2020/08/17/41d8394a0ac3ed1a3309fad199f7520d_FORMATO.png,18,2.54,Vivaldo Borges dos Santos Neto,0.0,2,4.03,37,"{'A': 1, 'CA': 3, 'DS': 35, 'FC': 20, 'FD': 3, 'FF': 2, 'FS': 15, 'I': 1, 'PI': 106, 'SG': 4}",neto-borges,6,0.0
488,Bruno Leite,102301,293,https://s.glbimg.com/es/sde/f/2020/02/28/0b11aa48b3f2ef3b333a9cf52a39e44e_FORMATO.png,3,1.13,Bruno da Silva Costa Leite,0.0,4,0.78,37,"{'DS': 4, 'I': 1, 'PI': 1}",bruno-leite,6,0.0
489,èngelo,110415,277,https://s.glbimg.com/es/sde/f/2020/10/27/cdac724fefd8631ee759121d235c0362_FORMATO.png,8,0.15,èngelo Gabriel Borges Damaceno,-0.1,5,0.79,37,"{'DS': 2, 'FC': 2, 'FS': 2, 'PI': 8}",angelo,7,-0.16
490,Gabriel Bernard,109618,373,https://s.glbimg.com/es/sde/f/2021/01/29/5e7308881105b5ad75412f80f390a317_FORMATO.png,0,0.0,Gabriel Bernard ConceiáÑo da Silva,0.0,1,1.0,37,{},gabriel-bernard,6,0.0
491,Gustavo Mosquito,97450,264,https://s.glbimg.com/es/sde/f/2020/08/20/81a5c782b9fc85b4c16836aa362f34b8_FORMATO.png,21,3.64,Gustavo Henric da Silva,-0.3,5,3.82,37,"{'A': 2, 'DS': 13, 'FC': 13, 'FD': 7, 'FF': 7, 'FS': 27, 'G': 5, 'I': 2, 'PI': 65}",gustavo-mosquito,6,-0.46
492,Henrique Lordelo,107259,290,https://s.glbimg.com/es/sde/f/2020/08/26/0ffd54648c0b345f87f9216be1906a0a_FORMATO.jpeg,9,1.49,Henrique Lordelo Souza de Oliveira,-0.2,4,0.99,37,"{'CA': 1, 'DS': 15, 'FC': 14, 'FF': 2, 'FS': 16, 'PI': 22}",henrique-lordelo,7,-0.79
493,Daniel Oliveira,106076,290,https://s.glbimg.com/es/sde/f/2020/08/26/973d074315b5691682ca28a7984cb91c_FORMATO.jpeg,17,3.28,Daniel de Pauli Oliveira,3.2,2,3.05,37,"{'A': 1, 'CA': 3, 'DS': 27, 'FC': 19, 'FD': 3, 'FF': 7, 'FS': 8, 'PI': 38, 'SG': 6}",daniel-oliveira,3,-0.36
494,Lucas Evangelista,84674,280,https://s.glbimg.com/es/sde/f/2020/08/28/cb89e54fa471354bad6c43cfca018a24_FORMATO.png,18,3.26,Lucas Evangelista Santana de Oliveira,0.5,4,4.79,37,"{'A': 1, 'CA': 5, 'DS': 28, 'FC': 28, 'FD': 7, 'FF': 11, 'FS': 38, 'FT': 1, 'G': 2, 'PI': 55}",lucas-evangelista,2,-0.01
495,Hurtado,105301,280,https://s.glbimg.com/es/sde/f/2020/08/28/46b9f37333e23a02a705e65db3c9aeb3_FORMATO.png,21,0.92,Jan Carlos Hurtado Anchico,0.0,5,2.13,37,"{'CA': 2, 'DS': 4, 'FC': 20, 'FD': 4, 'FF': 6, 'FS': 5, 'FT': 1, 'G': 2, 'PI': 15}",hurtado,6,-0.13
496,Kawan,106219,293,https://s.glbimg.com/es/sde/f/2019/09/08/a8fc75a1bedde47f33857a4a2b460b64_FORMATO.png,1,-2.6,Kawan Gabriel da Silva,0.0,4,0.72,37,"{'CA': 1, 'FC': 1, 'PI': 1}",kawan,6,0.0
497,Isla,69345,262,https://s.glbimg.com/es/sde/f/2020/08/28/bfa17ba766cfaa70d4c11c51304fc336_FORMATO.png,27,3.39,Mauricio An°bal Isla Isla,0.6,2,8.78,37,"{'A': 5, 'CA': 4, 'DS': 54, 'FC': 31, 'FF': 2, 'FS': 16, 'G': 1, 'I': 8, 'PI': 174, 'SG': 8}",isla,7,-0.19
498,VitÑo,109318,354,https://s.glbimg.com/es/sde/f/2020/08/19/8d89e0782d31ffe143e665f63aca12a9_FORMATO.png,0,0.0,Vitor JoÑo Batista Santos,0.0,3,1.0,37,{},vitao,6,0.0
499,Jeferson Douglas,109405,265,https://s.glbimg.com/es/sde/f/2020/08/07/2e5a0516e3bbdabae1434dc44e1d8fd8_FORMATO.png,0,0.0,Jeferson Douglas dos Santos Souza,0.0,4,1.0,37,{},jeferson-douglas,6,0.0
500,Rildo,107798,284,https://s.glbimg.com/es/sde/f/2021/02/23/56d0bcbcbe56cdf28b48b08bd053e2f4_FORMATO.png,2,0.15,Rildo Gonáalves de Amorim Filho,0.0,4,0.79,37,"{'FC': 1, 'FS': 2, 'PI': 2}",rildo,6,0.0
501,Ronald,100969,356,https://s.glbimg.com/es/sde/f/2020/08/11/efc2759a4d0d9b526fb58356150c1655_FORMATO.png,25,1.62,Ronald dos Santos Lopes,0.3,4,2.77,37,"{'A': 1, 'CA': 2, 'DS': 39, 'FC': 26, 'FD': 3, 'FF': 1, 'FS': 27, 'PI': 47}",ronald,7,-0.68
502,Fabr°cio,104588,265,https://s.glbimg.com/es/sde/f/2020/08/07/f8b289d5475ed46673e065e097cf09f6_FORMATO.png,0,0.0,Fabr°cio Oliveira de Souza,0.0,1,1.0,37,{},fabricio,6,0.0
503,Everson,91929,265,https://s.glbimg.com/es/sde/f/2020/08/07/bcee43b5a9d7f2a59fe420a61e728ec9_FORMATO.png,0,0.0,Everson Bispo Pereira,0.0,3,1.0,37,{},everson,6,0.0
504,Chrigor,101398,280,https://s.glbimg.com/es/sde/f/2020/08/28/123262c1e7129d7e89de9867393d1cc5_FORMATO.png,5,0.02,Chrigor Flores Moraes,0.0,5,1.43,37,"{'DS': 2, 'FC': 4, 'FS': 2, 'PI': 9}",chrigor,6,0.0
505,Jonathan,86713,294,https://s.glbimg.com/es/sde/f/2020/08/18/63c72daeb92b49638ecf5505f27b7806_FORMATO.png,22,2.57,Jonathan Francisco Lemos,0.7,2,4.6,37,"{'CA': 3, 'DS': 42, 'FC': 16, 'FD': 2, 'FF': 3, 'FS': 13, 'FT': 1, 'I': 1, 'PI': 104, 'SG': 5}",jonathan,7,-0.07
506,JoÑo Pedro Silva,109464,265,https://s.glbimg.com/es/sde/f/2020/08/07/8e3a30b895c6926ff18476c75e799abc_FORMATO.png,0,0.0,JoÑo Pedro Sacramento da Silva,0.0,5,1.0,37,{},joao-pedro-silva,6,0.0
507,Rodrigo Freitas,103261,276,https://s.glbimg.com/es/sde/f/2020/09/04/018d68fa1c6441d3b39970cfad8ee083_FORMATO.png,0,0.0,Rodrigo dos Santos de Freitas,0.0,3,1.0,37,{},rodrigo-freitas,6,0.0
508,Douglas Baggio,88072,290,https://s.glbimg.com/es/sde/f/2020/08/18/1b11ac648b9f3aacd312e40873a191f0_FORMATO.png,23,1.87,Douglas Baggio de Oliveira Costa,0.0,5,4.06,37,"{'A': 1, 'DS': 26, 'FC': 22, 'FD': 7, 'FF': 5, 'FS': 30, 'FT': 1, 'I': 1, 'PI': 72}",douglas-baggio,6,0.06
509,Lucas Ribeiro,103088,285,https://s.glbimg.com/es/sde/f/2020/08/11/93a36fa67c35580ef4e99cac7a12dff1_FORMATO.png,12,2.73,Lucas Ribeiro dos Santos,3.0,3,4.09,37,"{'CA': 1, 'DS': 19, 'FC': 13, 'FD': 2, 'FF': 2, 'FS': 6, 'PI': 48, 'SG': 4}",lucas-ribeiro,7,-0.37
510,Lucas Braga,99119,277,https://s.glbimg.com/es/sde/f/2020/12/14/090143e69449bf205b8538d02b7a7981_FORMATO.png,29,2.06,Lucas Braga Ribeiro,1.0,5,3.53,37,"{'A': 3, 'CA': 3, 'DS': 32, 'FC': 34, 'FD': 6, 'FF': 5, 'FS': 47, 'G': 2, 'I': 9, 'PI': 102}",lucas-braga,6,-0.84
511,Haydar,108385,280,https://s.glbimg.com/es/sde/f/2020/08/28/ba3142fb0b8e45fc8ea4206aff5b19ea_FORMATO.png,0,0.0,CÇsar Rafael Haydar Villarreal,0.0,3,2.0,37,{},haydar,6,0.0
512,David Duarte,91772,290,https://s.glbimg.com/es/sde/f/2020/10/28/bc1aa1e9e309d904fee8aa101a3494aa_FORMATO.png,25,3.44,David de Duarte Macedo,4.1,3,5.37,37,"{'CA': 1, 'CV': 1, 'DS': 41, 'FC': 19, 'FD': 5, 'FF': 10, 'FS': 7, 'FT': 1, 'G': 2, 'I': 1, 'PI': 145, 'SG': 8}",david-duarte,7,0.74
513,Marcelo Boeck,37788,356,https://s.glbimg.com/es/sde/f/2019/03/22/4b4e1c64603c84d346f4ba4ad46fb562_FORMATO.png,0,0.0,Marcelo Boeck,0.0,1,4.0,37,{},marcelo-boeck,6,0.0
514,Xavier,102067,264,https://s.glbimg.com/es/sde/f/2020/11/03/e415b179b0e3eb537290404e84501353_FORMATO.png,11,1.36,JoÑo Vitor Xavier de Almeida,0.0,4,1.69,37,"{'A': 1, 'CA': 2, 'DS': 17, 'FC': 13, 'FD': 2, 'FF': 1, 'FS': 5, 'PI': 22}",xavier,6,0.0
515,Jair Ventura,92180,292,https://s.glbimg.com/es/sde/f/2018/09/06/d1103130500ec84fd8e37f1a20c60e1a_FORMATO.png,30,2.82,Jair Ventura,0.94,6,7.01,37,{},jair-ventura,7,-0.57
516,JoÑo Lopes,105629,266,https://s.glbimg.com/es/sde/f/2020/02/27/4012f0571b348cc8555fa38f0282b94b_FORMATO.png,0,0.0,JoÑo Vitor Lopes da Silva,0.0,1,2.0,37,{},joao-lopes,6,0.0
517,Osvaldo,42222,356,https://s.glbimg.com/es/sde/f/2019/03/22/cf67516d72742aa5e48694567a33d6b6_FORMATO.png,32,1.98,Osvaldo Lourenáo Filho,0.8,5,5.78,37,"{'A': 4, 'CA': 2, 'DS': 30, 'FC': 16, 'FD': 8, 'FF': 15, 'FS': 24, 'FT': 1, 'G': 1, 'I': 4, 'PI': 139, 'PP': 1}",osvaldo,6,-0.03
518,Glauber Ramos,109638,290,https://s.glbimg.com/es/sde/f/2020/08/21/ef5dbd585acdc16883bc521435428889_FORMATO.png,15,3.87,Glauber Ramos da Silva,5.98,6,6.69,37,{},glauber-ramos,7,0.05
519,Leandro Fern†ndez,93303,285,https://s.glbimg.com/es/sde/f/2020/09/04/82a78869a31f588ee0291f918d0ad936_FORMATO.png,9,1.03,Leandro Miguel Fern†ndez,0.0,5,5.25,37,"{'A': 1, 'CA': 3, 'DS': 3, 'FC': 7, 'FD': 4, 'FF': 10, 'FS': 7, 'I': 5, 'PI': 31}",leandro-fernandez,6,0.0
520,Maur°cio Barbieri,82792,280,https://s.glbimg.com/es/sde/f/2020/09/04/e02bb39b647e439b21dc457b3d833853_FORMATO.png,29,3.87,Maur°cio Nogueira Barbieri,4.61,6,8.7,37,{},mauricio-barbieri,7,0.06
521,Amaya,109656,285,https://s.glbimg.com/es/sde/f/2020/08/27/59cb0b98d374cdf0746d033b062e58a1_FORMATO.png,0,0.0,AndrÇs Felipe Amaya Rivera,0.0,5,1.0,37,{},amaya,6,0.0
522,Henrique Vermudt,104504,294,https://s.glbimg.com/es/sde/f/2020/03/03/935e5497d5d03ac1eefea34e909731cf_FORMATO.png,8,0.51,Henrique Vermudt,0.6,4,1.58,37,"{'DS': 7, 'FC': 2, 'FF': 1, 'FS': 2, 'PI': 37}",henrique-vermudt,7,0.13
523,Daniel,107370,266,https://s.glbimg.com/es/sde/f/2020/09/05/6843fd79515e70cbbee0436b93ef2f14_FORMATO.png,1,1.0,Daniel Lima de Castro,0.0,2,1.02,37,{'DS': 1},daniel,6,0.0
524,Jefferson,95220,290,https://s.glbimg.com/es/sde/f/2020/08/26/1b4ff7917a54d469be132fbe58592256_FORMATO.jpeg,23,3.1,Jefferson Junio Antìnio da Silva,6.4,2,6.55,37,"{'CA': 2, 'CV': 1, 'DS': 47, 'FC': 22, 'FD': 1, 'FF': 7, 'FS': 19, 'G': 1, 'GC': 1, 'I': 2, 'PI': 192, 'SG': 9}",jefferson,7,-0.17
525,Abel Hern†ndez,74159,285,https://s.glbimg.com/es/sde/f/2020/08/28/4d9c29b23debc8be1dadcfe86a9cb017_FORMATO.png,22,2.28,Abel Math°as Hern†ndez Platero,0.0,5,6.99,37,"{'A': 1, 'CA': 2, 'DS': 16, 'FC': 13, 'FD': 6, 'FF': 10, 'FS': 11, 'G': 3, 'I': 2, 'PI': 40}",abel-hernandez,6,0.0
526,Davi Ara£jo,109626,263,https://s.glbimg.com/es/sde/f/2020/08/29/b9c87f70ecb56043ef451bf7071e086e_FORMATO.png,10,0.78,Davi Machado dos Santos Ara£jo,-0.1,5,0.99,37,"{'CA': 1, 'DS': 6, 'FC': 8, 'FD': 2, 'FF': 1, 'FS': 14, 'PI': 24}",davi-araujo,6,-0.09
527,Ferreira,101290,284,https://s.glbimg.com/es/sde/f/2020/07/19/5e28328bd5d542110444e7c5562c21fe_FORMATO.png,19,2.21,Aldemir dos Santos Ferreira,-2.4,5,4.16,37,"{'CA': 2, 'DS': 13, 'FC': 11, 'FD': 8, 'FF': 12, 'FS': 16, 'G': 2, 'I': 1, 'PI': 42}",ferreira,7,-0.19
528,Sammuel,109341,356,https://s.glbimg.com/es/sde/f/2021/01/09/9acbc1d6ad7d752ede4c10240c12380a_FORMATO.png,0,0.0,Sammuel Queiroz de Freitas,0.0,2,1.0,37,{},sammuel,6,0.0
529,Roger Carvalho,51415,356,https://s.glbimg.com/es/sde/f/2019/08/16/d8515ccddc1f7af2e574aa804762157c_FORMATO.png,5,2.1,Roger de Carvalho,0.0,3,2.77,37,"{'CV': 1, 'DS': 2, 'FC': 3, 'FS': 2, 'PI': 10, 'SG': 3}",roger-carvalho,6,0.0
530,Gomes,107109,262,https://s.glbimg.com/es/sde/f/2020/09/15/53a509d5292e3761e7e9f345bf82bfa4_FORMATO.png,9,1.9,JoÑo Victor Gomes da Silva,0.3,4,1.7,37,"{'CA': 4, 'DS': 26, 'FC': 19, 'FD': 1, 'FS': 6, 'FT': 2, 'PI': 16}",gomes,6,-0.67
531,Jadson,38315,293,https://s.glbimg.com/es/sde/f/2020/10/09/a19dcb4146524e5dd0aae98743c0b8f3_FORMATO.png,8,0.02,Jadson Rodrigues da Silva,3.0,4,3.93,37,"{'FC': 3, 'FD': 1, 'FS': 2, 'FT': 1, 'PI': 36}",jadson,7,0.58
532,Caio,99460,293,https://s.glbimg.com/es/sde/f/2018/03/01/87be2dd051653cd0a7a8ee5d52f910c8_FORMATO.png,0,0.0,Caio Alan Tem Catem Gonáalves,0.0,1,1.0,37,{},caio,6,0.0
533,Shaylon,97520,290,https://s.glbimg.com/es/sde/f/2020/10/09/595b0f8687c68ff0296dd3fc19261801_FORMATO.png,21,2.63,Shaylon Kallyson Cardoso,-0.1,4,3.58,37,"{'A': 4, 'CA': 1, 'DS': 29, 'FC': 10, 'FD': 6, 'FF': 12, 'FS': 13, 'G': 1, 'PI': 178}",shaylon,7,-1.22
534,Patryck,106829,276,https://s.glbimg.com/es/sde/f/2019/12/07/16db10736ef6804934ecc4e13a0b35d3_FORMATO.png,0,0.0,Patryck Lanza dos Reis,0.0,2,1.0,37,{},patryck,6,0.0
535,Raul Gustavo,109389,264,https://s.glbimg.com/es/sde/f/2020/09/07/6ef42a43a591123de1b0e724686af4fd_FORMATO.png,0,0.0,Raul Gustavo Pereira Bicalho,0.0,3,1.0,37,{},raul-gustavo,6,0.0
536,Igor Formiga,106708,264,https://s.glbimg.com/es/sde/f/2020/09/15/7f27f40ad90d38e340989d3076982f60_FORMATO.png,0,0.0,Igor Marques Paciància Cardoso,0.0,2,1.0,37,{},igor-formiga,6,0.0
537,Ramires,103295,280,https://s.glbimg.com/es/sde/f/2020/11/18/df8a0d80a74054663ff19ac2bd6c6799_FORMATO.png,14,0.75,Eric dos Santos Rodrigues,-0.1,4,3.99,37,"{'CA': 1, 'DS': 7, 'FC': 10, 'FF': 4, 'FS': 5, 'G': 1, 'I': 2, 'PI': 23}",ramires,6,-0.17
538,JoÑo Fernando,104079,262,https://s.glbimg.com/es/sde/f/2020/09/01/7263507a2ac5cfecff6f8e555a1932dc_FORMATO.png,0,0.0,JoÑo Fernando Monteiro Siqueira,0.0,1,1.0,37,{},joao-fernando,6,0.0
539,Derick ,109830,277,https://s.glbimg.com/es/sde/f/2020/09/08/24438480d9271c4a4a3cf8954098d02b_FORMATO.png,1,0.0,Derick Fernando da Silva,0.0,3,0.77,37,{},derick,6,0.0
540,Cauà,104664,264,https://s.glbimg.com/es/sde/f/2020/09/15/07d411e831c63fa81f7f5ce687416942_FORMATO.png,0,0.0,Cauà Vinicius dos Santos,0.0,5,1.0,37,{},caue,6,0.0
541,LÇo Ferreira,107760,285,https://s.glbimg.com/es/sde/f/2020/09/16/af972d3c671cad3d18f6cfdebf06700c_FORMATO.png,1,1.5,Leonardo Ferreira Gonáalves,0.0,5,1.45,37,"{'FC': 1, 'FF': 3, 'FS': 1, 'I': 1, 'PI': 4}",leo-ferreira,6,0.0
542,Ronald,109860,264,https://s.glbimg.com/es/sde/f/2020/09/12/1bacb8a07309ad193ebc313bce31a3eb_FORMATO.png,0,0.0,Ronald Eugenio de Carvalho,0.0,3,1.0,37,{},ronald,6,0.0
543,Nascimento,107372,266,https://s.glbimg.com/es/sde/f/2020/09/18/31881e6934bd7992520c805afcd53221_FORMATO.png,1,2.8,Mateus Nascimento Soares,0.0,4,1.31,37,"{'DS': 3, 'PI': 2}",nascimento,6,0.0
544,Hugo,109668,263,https://s.glbimg.com/es/sde/f/2020/09/01/92a0fea7045605b2258385813fe03b68_FORMATO.png,4,3.87,Hugo Gonáalves Ferreira Neto,7.1,2,2.87,37,"{'DS': 9, 'FC': 9, 'FD': 1, 'FF': 2, 'FS': 2, 'PI': 28, 'SG': 2}",hugo,7,0.77
545,Geilson,107882,356,https://s.glbimg.com/es/sde/f/2020/09/13/5207c4706aaf2d2b36e55db1e5a4a7ae_FORMATO.png,0,0.0,Geilson Cerqueira Almeida,0.0,4,1.0,37,{},geilson,6,0.0
546,Lucas Lourenáo,101580,277,https://s.glbimg.com/es/sde/f/2018/03/21/f7982f701870b51a5c2699877f0f30c6_FORMATO.png,15,0.66,Lucas Lourenáo Andrade,0.0,4,2.04,37,"{'CA': 2, 'DS': 12, 'FC': 11, 'FD': 1, 'FF': 2, 'FS': 14, 'PI': 25}",lucas-lourenco,6,0.0
547,Danilo,107231,275,https://s.glbimg.com/es/sde/f/2020/09/02/e3f096d1affb1bfcebfbbfc6aa01f901_FORMATO.png,15,1.24,Danilo dos Santos de Oliveira,0.0,4,1.63,37,"{'CA': 3, 'DS': 23, 'FC': 12, 'FD': 1, 'FF': 7, 'FS': 10, 'PI': 41}",danilo,7,0.0
548,Cerutti,91502,294,https://s.glbimg.com/es/sde/f/2020/10/20/4e7dc54de447fc159cc6c6d46dd571fe_FORMATO.png,7,0.3,Ezequiel Cerutti,0.0,5,5.22,37,"{'DS': 4, 'FC': 7, 'FS': 10, 'PI': 34}",cerutti,6,0.0
